,State,StateFIPS,CountyFIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic
13,MT,30,003,41622.0,49451.0,,32231.0,,42688.0
14,MT,30,005,36744.0,43750.0,,26364.0,,60500.0
15,MT,30,007,50115.0,49816.0,,,,
16,MT,30,009,49767.0,49520.0,,53333.0,60536.0,
17,MT,30,011,45000.0,45000.0,,,,
18,MT,30,013,45205.0,46409.0,53194.0,19556.0,49438.0,37448.0
19,MT,30,015,38521.0,42283.0,,20078.0,101250.0,
20,MT,30,017,48750.0,50087.0,,,,
21,MT,30,019,49239.0,49457.0,,,,
22,MT,30,021,52738.0,55830.0,,31318.0,,16469.0
23,MT,30,023,39399.0,39151.0,,40536.0,,
24,MT,30,025,53266.0,53548.0,,,,
25,MT,30,027,40881.0,41594.0,,,,2499.0
26,MT,30,029,47851.0,48161.0,80284.0,34390.0,,44219.0
27,MT,30,031,55553.0,56415.0,,31548.0,57308.0,37500.0
28,MT,30,033,39732.0,42083.0,,,,
29,MT,30,035,29640.0,40585.0,,25000.0,32031.0,
30,MT,30,037,40938.0,41250.0,,,,
31,MT,30,039,48512.0,48214.0,,,,
32,MT,30,041,44633.0,48011.0,,34474.0,,
33,MT,30,043,60842.0,61068.0,,,,82833.0
34,MT,30,045,44602.0,44943.0,,,,
35,MT,30,047,38732.0,40828.0,,31419.0,,38346.0
36,MT,30,049,56197.0,57445.0,51736.0,30326.0,55083.0,31607.0
37,MT,30,051,47768.0,47768.0,,,,
38,MT,30,053,35275.0,35022.0,,13646.0,,41250.0
39,MT,30,055,40750.0,40750.0,,,,
40,MT,30,057,46250.0,46552.0,,,,
41,MT,30,059,41641.0,42083.0,,40313.0,,
42,MT,30,061,36031.0,35906.0,,,45750.0,
43,MT,30,063,46164.0,47284.0,21406.0,31417.0,50425.0,32557.0
44,MT,30,065,39517.0,39929.0,,,,95875.0
45,MT,30,067,43932.0,44585.0,,,,46000.0
46,MT,30,069,43750.0,43750.0,,,,
47,MT,30,071,36071.0,34603.0,,39479.0,,32961.0
48,MT,30,073,42264.0,46944.0,,25893.0,107917.0,
49,MT,30,075,46346.0,44722.0,,71250.0,,81250.0
50,MT,30,077,40000.0,40288.0,,,,
51,MT,30,079,42383.0,44688.0,,,,
52,MT,30,081,39480.0,39869.0,,17059.0,,42500.0
53,MT,30,083,65084.0,65560.0,,72321.0,,48382.0
54,MT,30,085,32974.0,50387.0,,22018.0,124375.0,
55,MT,30,087,51159.0,60208.0,,26121.0,,55391.0
56,MT,30,089,32257.0,32350.0,,21875.0,,
57,MT,30,091,50664.0,54511.0,,9375.0,,
58,MT,30,093,37749.0,37301.0,,45840.0,,36076.0
59,MT,30,095,58259.0,57737.0,,,,70273.0
60,MT,30,097,50588.0,50221.0,,,,31667.0
61,MT,30,099,46360.0,47442.0,,23382.0,,34792.0
62,MT,30,101,44804.0,45868.0,,,,
63,MT,30,103,41103.0,41765.0,,,,23906.0
64,MT,30,105,49141.0,50913.0,,40076.0,,26379.0
65,MT,30,107,32723.0,32656.0,,,,37500.0
66,MT,30,109,38553.0,38553.0,,,,
67,MT,30,111,52802.0,54237.0,27996.0,31414.0,71225.0,32251.0
12,NC,37,001,41814.0,46497.0,31451.0,22167.0,60982.0,31018.0
13,NC,37,003,39365.0,39393.0,44750.0,,63750.0,34338.0
14,NC,37,005,36968.0,38681.0,,53276.0,,18059.0
15,NC,37,007,33228.0,43388.0,25400.0,,32000.0,29211.0
16,NC,37,009,36267.0,36623.0,13750.0,,,21836.0
17,NC,37,011,37777.0,38525.0,,,,20139.0
18,NC,37,013,40391.0,46998.0,25176.0,,,26533.0
19,NC,37,015,30027.0,44634.0,24440.0,60500.0,45625.0,30880.0
20,NC,37,017,30096.0,40610.0,21756.0,22566.0,,13520.0
21,NC,37,019,46859.0,49770.0,29439.0,26940.0,71154.0,41891.0
22,NC,37,021,45167.0,46805.0,26065.0,59263.0,51780.0,26533.0
23,NC,37,023,39360.0,41010.0,26906.0,55096.0,44107.0,21283.0
24,NC,37,025,54720.0,59540.0,41394.0,53250.0,112269.0,38015.0
25,NC,37,027,35763.0,36386.0,20147.0,41250.0,66429.0,28806.0
26,NC,37,029,58780.0,61602.0,50125.0,,34886.0,
27,NC,37,031,48457.0,50119.0,24883.0,53125.0,58333.0,30721.0
28,NC,37,033,37869.0,40880.0,31483.0,,,22228.0
29,NC,37,035,44376.0,47561.0,27516.0,60769.0,47188.0,27429.0
30,NC,37,037,56642.0,61378.0,29673.0,,,31062.0
31,NC,37,039,34662.0,34692.0,12989.0,21528.0,48684.0,
32,NC,37,041,38759.0,48095.0,20970.0,,,
33,NC,37,043,37076.0,37388.0,,,,24637.0
34,NC,37,045,39453.0,43965.0,24832.0,,105598.0,40729.0
35,NC,37,047,34949.0,41415.0,23478.0,39103.0,,31616.0
36,NC,37,049,47985.0,54139.0,30249.0,38730.0,39189.0,38498.0
37,NC,37,051,44171.0,50065.0,36925.0,34352.0,48420.0,38158.0
38,NC,37,053,60600.0,61576.0,55625.0,56373.0,,26900.0
39,NC,37,055,54496.0,55418.0,33500.0,28199.0,,38369.0
40,NC,37,057,43363.0,45868.0,30735.0,48750.0,78474.0,36238.0
41,NC,37,059,51527.0,53615.0,35945.0,,,53086.0
42,NC,37,061,35035.0,41124.0,25208.0,,48669.0,29642.0
43,NC,37,063,52503.0,63510.0,39332.0,43942.0,61706.0,39025.0
44,NC,37,065,32659.0,40699.0,28421.0,,,27413.0
45,NC,37,067,45471.0,53046.0,29527.0,29911.0,72790.0,28590.0
46,NC,37,069,42685.0,50847.0,27624.0,39175.0,,35335.0
47,NC,37,071,42429.0,45474.0,31668.0,37829.0,73929.0,30537.0
48,NC,37,073,49258.0,51986.0,39180.0,,,35670.0
49,NC,37,075,34805.0,35828.0,,22400.0,,35268.0
50,NC,37,077,50225.0,56272.0,33947.0,64063.0,113068.0,50968.0
51,NC,37,079,35777.0,40677.0,32725.0,,,23710.0
52,NC,37,081,45651.0,56719.0,33980.0,47361.0,48382.0,32192.0
53,NC,37,083,32245.0,45254.0,23531.0,23125.0,53889.0,53897.0
54,NC,37,085,46353.0,51068.0,34185.0,38200.0,92344.0,35349.0
55,NC,37,087,42257.0,42510.0,27431.0,,,41354.0
56,NC,37,089,46448.0,47247.0,23319.0,61362.0,60795.0,26973.0
57,NC,37,091,33008.0,42870.0,25381.0,24063.0,71389.0,
58,NC,37,093,41542.0,55712.0,34740.0,29688.0,,37113.0
59,NC,37,095,42897.0,53348.0,33958.0,,,
60,NC,37,097,52306.0,55471.0,31184.0,62045.0,86094.0,34778.0
61,NC,37,099,38015.0,39363.0,22692.0,31806.0,,18239.0
62,NC,37,101,50512.0,54415.0,39871.0,18628.0,38304.0,30948.0
63,NC,37,103,34005.0,43750.0,23341.0,35536.0,,50147.0
64,NC,37,105,45608.0,51879.0,30547.0,44306.0,69844.0,33104.0
65,NC,37,107,34717.0,41064.0,26813.0,79792.0,46780.0,26283.0
66,NC,37,109,49215.0,51369.0,31250.0,35380.0,,41000.0
67,NC,37,111,35965.0,37085.0,20744.0,,54545.0,36324.0
68,NC,37,113,39133.0,39966.0,,65536.0,52917.0,30705.0
69,NC,37,115,37904.0,38289.0,,,,
70,NC,37,117,35080.0,46131.0,27717.0,,,27118.0
71,NC,37,119,56854.0,71296.0,39159.0,43292.0,71071.0,39397.0
72,NC,37,121,37391.0,37558.0,,,,23295.0
73,NC,37,123,32500.0,37939.0,21250.0,30542.0,56921.0,30689.0
74,NC,37,125,50998.0,55347.0,25659.0,75625.0,73421.0,33080.0
75,NC,37,127,42713.0,51941.0,31232.0,37344.0,38750.0,34853.0
76,NC,37,129,50088.0,54244.0,29279.0,56136.0,77176.0,32443.0
77,NC,37,131,30429.0,44398.0,22484.0,11944.0,,27813.0
78,NC,37,133,46335.0,48660.0,36334.0,51552.0,49323.0,40579.0
79,NC,37,135,59290.0,64065.0,36400.0,37949.0,72632.0,41906.0
80,NC,37,137,43444.0,51694.0,24833.0,,65750.0,50239.0
81,NC,37,139,45378.0,53724.0,32445.0,,,
82,NC,37,141,44828.0,51531.0,27000.0,29375.0,,28941.0
83,NC,37,143,44329.0,47340.0,23326.0,,,21771.0
84,NC,37,145,42105.0,46875.0,27679.0,37917.0,,24500.0
85,NC,37,147,41119.0,50251.0,27672.0,76859.0,52750.0,29151.0
86,NC,37,149,46528.0,48295.0,22292.0,,,46806.0
87,NC,37,151,41947.0,43258.0,34034.0,38320.0,36344.0,33176.0
88,NC,37,153,32687.0,38169.0,22797.0,35114.0,,21866.0
89,NC,37,155,30608.0,38394.0,24404.0,28680.0,34028.0,27823.0
90,NC,37,157,38126.0,41852.0,27470.0,20556.0,23359.0,28031.0
91,NC,37,159,43069.0,47425.0,28766.0,,,37112.0
92,NC,37,161,35630.0,37061.0,25833.0,29191.0,42411.0,38320.0
93,NC,37,163,35490.0,41177.0,25927.0,31000.0,29375.0,33039.0
94,NC,37,165,30958.0,42317.0,18483.0,25192.0,50313.0,50500.0
95,NC,37,167,40910.0,43011.0,23048.0,80086.0,40461.0,26864.0
96,NC,37,169,40696.0,40912.0,30000.0,50030.0,114063.0,33929.0
97,NC,37,171,36164.0,36697.0,23427.0,,46154.0,33565.0
98,NC,37,173,33931.0,38229.0,,22360.0,,
99,NC,37,175,45114.0,45947.0,38125.0,,,26344.0
100,NC,37,177,32361.0,35074.0,21074.0,,,36000.0
101,NC,37,179,65903.0,69282.0,46942.0,54227.0,112669.0,45712.0
102,NC,37,181,33316.0,44415.0,26095.0,41750.0,46544.0,35920.0
103,NC,37,183,67309.0,77090.0,44597.0,54904.0,91219.0,42371.0
104,NC,37,185,34254.0,47514.0,25938.0,25602.0,,30491.0
105,NC,37,187,34538.0,44692.0,23253.0,,,37725.0
106,NC,37,189,37656.0,37961.0,50625.0,,,37125.0
107,NC,37,191,40390.0,49244.0,31059.0,,35968.0,26594.0
108,NC,37,193,33232.0,33886.0,31173.0,,,26088.0
109,NC,37,195,39847.0,51198.0,29420.0,,92857.0,33246.0
110,NC,37,197,37796.0,38488.0,24332.0,,,36838.0
111,NC,37,199,37484.0,37870.0,37993.0,,,14744.0
12,ND,38,001,52118.0,55700.0,,,44375.0,
13,ND,38,003,53141.0,54880.0,,,18932.0,57841.0
14,ND,38,005,41296.0,50545.0,,28510.0,,59107.0
15,ND,38,007,70469.0,71719.0,,,,
16,ND,38,009,56349.0,57031.0,,23938.0,,
17,ND,38,011,66845.0,66488.0,,,,83393.0
18,ND,38,013,60096.0,60096.0,,,,28942.0
19,ND,38,015,65254.0,66945.0,48958.0,20046.0,99291.0,44286.0
20,ND,38,017,53289.0,55676.0,28045.0,26822.0,35690.0,34099.0
21,ND,38,019,66806.0,66250.0,,36136.0,,
22,ND,38,021,53750.0,54545.0,41250.0,55809.0,,31827.0
23,ND,38,023,56042.0,56417.0,,,,
24,ND,38,025,69732.0,76484.0,,42596.0,,58750.0
25,ND,38,027,48583.0,49896.0,,38500.0,,
26,ND,38,029,44051.0,43168.0,,,,
27,ND,38,031,55769.0,55962.0,,,,
28,ND,38,033,40179.0,40179.0,,,,
29,ND,38,035,48676.0,50367.0,27083.0,24551.0,51719.0,56310.0
30,ND,38,037,44559.0,45000.0,,42917.0,,
31,ND,38,039,48355.0,50956.0,,,,
32,ND,38,041,52169.0,52243.0,,,,
33,ND,38,043,54559.0,54804.0,,,,38050.0
34,ND,38,045,54821.0,55347.0,,,,
35,ND,38,047,51458.0,51042.0,,,,
36,ND,38,049,57386.0,57799.0,,,,27000.0
37,ND,38,051,42277.0,43333.0,,,,
38,ND,38,053,72794.0,82838.0,,32500.0,,
39,ND,38,055,55686.0,56065.0,,47750.0,,
40,ND,38,057,72704.0,73260.0,,38889.0,43750.0,92125.0
41,ND,38,059,62418.0,63120.0,30903.0,63333.0,,56827.0
42,ND,38,061,68188.0,71691.0,,51193.0,,68380.0
43,ND,38,063,51085.0,50991.0,,32361.0,,
44,ND,38,065,60278.0,60139.0,,66458.0,,
45,ND,38,067,53504.0,54531.0,,25625.0,,38250.0
46,ND,38,069,42563.0,42750.0,,,,
47,ND,38,071,50841.0,51556.0,,41016.0,,66121.0
48,ND,38,073,56500.0,56446.0,,31339.0,,
49,ND,38,075,65125.0,66063.0,,,,
50,ND,38,077,55390.0,56304.0,,,,39028.0
51,ND,38,079,33277.0,45903.0,,27191.0,,
52,ND,38,081,57125.0,57042.0,,,,56429.0
53,ND,38,083,48102.0,48287.0,,,,
54,ND,38,085,38068.0,59375.0,,33672.0,,45000.0
55,ND,38,087,55000.0,57031.0,,,,
56,ND,38,089,72099.0,73907.0,29525.0,47955.0,2499.0,60633.0
57,ND,38,091,55833.0,55833.0,,,,
58,ND,38,093,52359.0,52685.0,,,,65688.0
59,ND,38,095,56625.0,62083.0,,,,
60,ND,38,097,54960.0,56155.0,,21477.0,,
61,ND,38,099,49411.0,49766.0,,25625.0,,36681.0
62,ND,38,101,61393.0,61980.0,61863.0,21612.0,,41606.0
63,ND,38,103,48098.0,48424.0,,,,
64,ND,38,105,88013.0,90664.0,19520.0,57904.0,,39151.0
12,NE,31,001,50635.0,50924.0,35096.0,43906.0,,52250.0
13,NE,31,003,45609.0,45365.0,,,,
14,NE,31,005,39375.0,40000.0,,,,
15,NE,31,007,48897.0,49118.0,,,,
16,NE,31,009,48875.0,49375.0,,,,
17,NE,31,011,50306.0,50332.0,,,,57500.0
18,NE,31,013,51691.0,51967.0,,21765.0,,39216.0
19,NE,31,015,40224.0,40353.0,,53750.0,,
20,NE,31,017,36078.0,36250.0,,,,
21,NE,31,019,53624.0,55005.0,21652.0,,16189.0,43438.0
22,NE,31,021,47429.0,47931.0,,,,32917.0
23,NE,31,023,51027.0,51498.0,,,,43661.0
24,NE,31,025,65619.0,65818.0,,70357.0,,80875.0
25,NE,31,027,52250.0,52500.0,,,,25313.0
26,NE,31,029,52422.0,53365.0,,,,28824.0
27,NE,31,031,48750.0,49394.0,,21136.0,,
28,NE,31,033,53814.0,53584.0,,,,
29,NE,31,035,51470.0,51740.0,,,,31875.0
30,NE,31,037,51367.0,51870.0,43657.0,,,49615.0
31,NE,31,039,50013.0,50672.0,,,,31750.0
32,NE,31,041,46468.0,46723.0,,,,35208.0
33,NE,31,043,49786.0,54669.0,6760.0,10707.0,56588.0,45793.0
34,NE,31,045,41038.0,44259.0,,7004.0,,
35,NE,31,047,48329.0,48471.0,44102.0,50833.0,,39250.0
36,NE,31,049,50962.0,51058.0,,39250.0,,31406.0
37,NE,31,051,51223.0,51168.0,,,,44750.0
38,NE,31,053,49068.0,49435.0,,,58375.0,32939.0
39,NE,31,055,54659.0,60685.0,27381.0,28438.0,52180.0,39282.0
40,NE,31,057,42500.0,42386.0,,,,38423.0
41,NE,31,059,52316.0,52700.0,,,,
42,NE,31,061,45905.0,46574.0,,,16250.0,84063.0
43,NE,31,063,49634.0,49507.0,,,,
44,NE,31,065,39934.0,40333.0,,,,
45,NE,31,067,50010.0,49569.0,,33563.0,,
46,NE,31,069,45845.0,45845.0,,,,
47,NE,31,071,43179.0,43750.0,,,,
48,NE,31,073,54375.0,54615.0,,,,
49,NE,31,075,44750.0,44750.0,,,,
50,NE,31,077,42904.0,43125.0,,,,
51,NE,31,079,49252.0,49560.0,30368.0,61055.0,58167.0,36321.0
52,NE,31,081,59311.0,59567.0,,33958.0,,31538.0
53,NE,31,083,46766.0,46495.0,,,,34583.0
54,NE,31,085,44500.0,44450.0,,,,34375.0
55,NE,31,087,39231.0,39103.0,,,,
56,NE,31,089,46728.0,46653.0,,,,31364.0
57,NE,31,091,37317.0,37647.0,,,,62917.0
58,NE,31,093,50030.0,50476.0,,,,26750.0
59,NE,31,095,43008.0,43118.0,,,,
60,NE,31,097,45429.0,46607.0,,,41625.0,23167.0
61,NE,31,099,51934.0,52422.0,,,,60978.0
62,NE,31,101,41781.0,41710.0,,,,31850.0
63,NE,31,103,38625.0,39250.0,,,,
64,NE,31,105,40242.0,39318.0,,,56250.0,21705.0
65,NE,31,107,45411.0,48442.0,,30742.0,53750.0,47656.0
66,NE,31,109,51830.0,54189.0,30184.0,26154.0,40354.0,35569.0
67,NE,31,111,50194.0,50618.0,,2499.0,46121.0,34636.0
68,NE,31,113,48281.0,48438.0,,,,
69,NE,31,115,55417.0,55104.0,,,,
70,NE,31,117,54306.0,54306.0,,,,
71,NE,31,119,50218.0,50463.0,,16000.0,230857.0,40474.0
72,NE,31,121,51012.0,50826.0,,,,40556.0
73,NE,31,123,45910.0,45972.0,,,,30192.0
74,NE,31,125,42500.0,42500.0,,,,
75,NE,31,127,49656.0,50386.0,23077.0,,,
76,NE,31,129,40488.0,41555.0,,,,
77,NE,31,131,50275.0,50725.0,,33152.0,,40054.0
78,NE,31,133,41161.0,41369.0,,,,46250.0
79,NE,31,135,55893.0,55774.0,,,,34000.0
80,NE,31,137,50404.0,50640.0,,,,34492.0
81,NE,31,139,54482.0,54447.0,,,,
82,NE,31,141,56318.0,56916.0,,,,46053.0
83,NE,31,143,57312.0,57568.0,,,,38750.0
84,NE,31,145,42931.0,43472.0,,,,53875.0
85,NE,31,147,42750.0,45697.0,,,,21188.0
86,NE,31,149,48456.0,48854.0,,,,
87,NE,31,151,51738.0,51875.0,,,62917.0,41667.0
88,NE,31,153,70543.0,71796.0,58210.0,,70507.0,56464.0
89,NE,31,155,60854.0,60988.0,,,,41071.0
90,NE,31,157,45992.0,46575.0,,,47143.0,34688.0
91,NE,31,159,59662.0,60210.0,,,51250.0,46806.0
92,NE,31,161,41985.0,42014.0,,26500.0,,
93,NE,31,163,46366.0,46220.0,,,,60938.0
94,NE,31,165,41215.0,40799.0,,,,
95,NE,31,167,53416.0,53198.0,,,,60455.0
96,NE,31,169,45741.0,45998.0,,,,
97,NE,31,171,51000.0,50600.0,,,,
98,NE,31,173,41266.0,53125.0,,32536.0,,24167.0
99,NE,31,175,44612.0,45147.0,,,,
100,NE,31,177,65370.0,65621.0,,,,39679.0
101,NE,31,179,54159.0,59769.0,12276.0,,,
102,NE,31,181,40256.0,40577.0,,,,35139.0
103,NE,31,183,46394.0,46394.0,,,,
104,NE,31,185,51802.0,52662.0,,,,
12,NH,33,001,62159.0,62336.0,100972.0,,,65132.0
13,NH,33,003,53306.0,53364.0,,70368.0,,52266.0
14,NH,33,005,57782.0,57817.0,,20000.0,65000.0,31458.0
15,NH,33,007,42312.0,42417.0,,51250.0,,23021.0
16,NH,33,009,55762.0,56169.0,,47734.0,62976.0,
17,NH,33,011,71244.0,71644.0,47284.0,32417.0,100375.0,42753.0
18,NH,33,013,65983.0,66113.0,53750.0,29196.0,70606.0,83512.0
19,NH,33,015,81198.0,81718.0,74453.0,57016.0,83531.0,70223.0
20,NH,33,017,60711.0,61054.0,37063.0,28980.0,58287.0,58080.0
21,NH,33,019,56032.0,56113.0,101563.0,50912.0,80640.0,75294.0
7,NJ,34,001,54461.0,60848.0,33060.0,,54271.0,41392.0
8,NJ,34,003,85806.0,88041.0,66075.0,41925.0,96776.0,63194.0
9,NJ,34,005,78621.0,81262.0,65759.0,66944.0,106429.0,66202.0
10,NJ,34,007,62185.0,71426.0,41664.0,30750.0,77749.0,37766.0
11,NJ,34,009,57637.0,58911.0,39439.0,70313.0,,37813.0
12,NJ,34,011,49984.0,54392.0,41547.0,40625.0,52778.0,38793.0
13,NJ,34,013,53976.0,80333.0,37254.0,32631.0,105597.0,41603.0
14,NJ,34,015,76727.0,80139.0,57980.0,46427.0,105435.0,51147.0
15,NJ,34,017,59741.0,61384.0,42537.0,42708.0,94360.0,42715.0
16,NJ,34,019,105444.0,106046.0,88047.0,,128611.0,61058.0
17,NJ,34,021,72804.0,82536.0,42170.0,26384.0,130621.0,46585.0
18,NJ,34,023,79593.0,73145.0,64822.0,66713.0,111242.0,54324.0
19,NJ,34,025,85242.0,89948.0,44668.0,28346.0,117334.0,54291.0
20,NJ,34,027,100214.0,100722.0,77681.0,73750.0,121340.0,67771.0
21,NJ,34,029,61994.0,62147.0,53237.0,25474.0,90000.0,54902.0
22,NJ,34,031,59739.0,72024.0,33682.0,51691.0,94406.0,40260.0
23,NJ,34,033,61831.0,67079.0,32740.0,22083.0,82500.0,46838.0
24,NJ,34,035,100667.0,99241.0,76791.0,45729.0,141242.0,70111.0
25,NJ,34,037,86565.0,85990.0,95813.0,110469.0,116856.0,77520.0
26,NJ,34,039,69594.0,81376.0,53858.0,25652.0,114138.0,50100.0
27,NJ,34,041,70471.0,71885.0,71548.0,30409.0,62639.0,51948.0
12,NM,35,001,47725.0,51836.0,32761.0,32872.0,60831.0,38967.0
13,NM,35,003,42973.0,43092.0,,,,27132.0
14,NM,35,005,40630.0,42455.0,30256.0,35536.0,58799.0,34665.0
15,NM,35,006,34565.0,42707.0,45893.0,27478.0,,35616.0
16,NM,35,007,32380.0,35025.0,,4558.0,,28608.0
17,NM,35,009,41084.0,46239.0,29976.0,30000.0,38988.0,31586.0
18,NM,35,011,32500.0,36528.0,,,,25577.0
19,NM,35,013,38853.0,39110.0,50718.0,33913.0,41006.0,30930.0
20,NM,35,015,56618.0,57248.0,61544.0,70714.0,97554.0,47952.0
21,NM,35,017,38311.0,38832.0,,15161.0,,31556.0
22,NM,35,019,30772.0,31745.0,5250.0,36250.0,,30980.0
23,NM,35,021,33393.0,34107.0,,,,33500.0
24,NM,35,023,34444.0,35714.0,,,,31698.0
25,NM,35,025,57533.0,59273.0,40060.0,70724.0,,51966.0
26,NM,35,027,40708.0,42235.0,,40426.0,,28870.0
27,NM,35,028,101934.0,102965.0,,135089.0,100357.0,44844.0
28,NM,35,029,27476.0,27561.0,,,,25568.0
29,NM,35,031,28772.0,50612.0,,23695.0,57917.0,39288.0
30,NM,35,033,23822.0,26563.0,,,,23132.0
31,NM,35,035,39775.0,42728.0,36168.0,28958.0,37986.0,25018.0
32,NM,35,037,29113.0,29677.0,19000.0,,,27298.0
33,NM,35,039,36098.0,35374.0,38750.0,32195.0,71169.0,37923.0
34,NM,35,041,35546.0,36484.0,18417.0,,,29611.0
35,NM,35,043,58982.0,61358.0,71012.0,39332.0,66307.0,56246.0
36,NM,35,045,48671.0,55802.0,,34862.0,56500.0,48734.0
37,NM,35,047,29237.0,36446.0,,,,28367.0
38,NM,35,049,54315.0,56387.0,47440.0,42159.0,59716.0,43876.0
39,NM,35,051,29356.0,30806.0,,27105.0,,28273.0
40,NM,35,053,34037.0,34868.0,,16319.0,122083.0,28714.0
41,NM,35,055,36582.0,40359.0,,31632.0,,31585.0
42,NM,35,057,32083.0,32880.0,,9323.0,,31069.0
43,NM,35,059,36070.0,36726.0,,,,28889.0
44,NM,35,061,41703.0,43699.0,43244.0,42500.0,72625.0,34760.0
12,NV,32,001,47415.0,48172.0,50057.0,55250.0,45417.0,35568.0
13,NV,32,003,51575.0,54767.0,37604.0,44759.0,60857.0,43244.0
14,NV,32,005,58535.0,59891.0,61083.0,26950.0,48553.0,40714.0
15,NV,32,007,71799.0,73428.0,,43472.0,55714.0,50925.0
16,NV,32,009,39271.0,42125.0,,,,
17,NV,32,011,60250.0,60667.0,,,,
18,NV,32,013,65212.0,65508.0,,,,65828.0
19,NV,32,015,78190.0,79138.0,,,,89750.0
20,NV,32,017,44866.0,44717.0,,45260.0,,
21,NV,32,019,47255.0,47817.0,66607.0,45747.0,47794.0,40012.0
22,NV,32,021,38923.0,48143.0,,30167.0,,64554.0
23,NV,32,023,41712.0,42575.0,42656.0,21250.0,,35327.0
24,NV,32,027,45230.0,46528.0,,,,41071.0
25,NV,32,029,64832.0,66161.0,,18438.0,,
26,NV,32,031,52870.0,54480.0,30773.0,42183.0,56760.0,41422.0
27,NV,32,033,57122.0,58096.0,,52548.0,,68333.0
28,NV,32,510,47668.0,47882.0,93036.0,30708.0,74458.0,43972.0
12,NY,36,001,59887.0,65120.0,32328.0,32083.0,60174.0,32917.0
13,NY,36,003,42776.0,43010.0,40625.0,31313.0,29250.0,18333.0
14,NY,36,005,34299.0,41539.0,36712.0,29889.0,47819.0,27906.0
15,NY,36,007,46261.0,48347.0,21355.0,26042.0,38906.0,25137.0
16,NY,36,009,42601.0,43225.0,58194.0,30379.0,49688.0,37292.0
17,NY,36,011,52082.0,52488.0,50000.0,37000.0,48304.0,41250.0
18,NY,36,013,42993.0,43717.0,20513.0,14083.0,25781.0,23974.0
19,NY,36,015,50320.0,51240.0,23077.0,28788.0,84438.0,25938.0
20,NY,36,017,45668.0,45701.0,,,82813.0,51471.0
21,NY,36,019,49930.0,50548.0,40231.0,,33333.0,27059.0
22,NY,36,021,59105.0,61370.0,31579.0,,43472.0,36652.0
23,NY,36,023,49514.0,50037.0,22375.0,,,40968.0
24,NY,36,025,43720.0,43757.0,,,34323.0,39542.0
25,NY,36,027,71904.0,74963.0,44829.0,31979.0,100797.0,53392.0
26,NY,36,029,51247.0,57499.0,25819.0,31056.0,46587.0,26909.0
27,NY,36,031,52758.0,52982.0,2499.0,17917.0,41250.0,
28,NY,36,033,47923.0,48314.0,,34674.0,,110652.0
29,NY,36,035,46969.0,47583.0,,48696.0,42167.0,
30,NY,36,037,50880.0,52032.0,14661.0,35859.0,,31962.0
31,NY,36,039,50278.0,50700.0,38516.0,65625.0,93851.0,38152.0
32,NY,36,041,48243.0,48885.0,,,,
33,NY,36,043,46229.0,46545.0,,38000.0,,
34,NY,36,045,49505.0,50171.0,48918.0,44192.0,52813.0,40511.0
35,NY,36,047,48201.0,58330.0,41053.0,28333.0,50761.0,36466.0
36,NY,36,049,49819.0,50447.0,23690.0,,62500.0,45795.0
37,NY,36,051,51734.0,52317.0,19174.0,44167.0,,26116.0
38,NY,36,053,54145.0,54261.0,,36442.0,81806.0,49779.0
39,NY,36,055,52553.0,59131.0,26950.0,23293.0,54429.0,29340.0
40,NY,36,057,43764.0,45668.0,37534.0,57917.0,30982.0,24149.0
41,NY,36,059,99465.0,103536.0,82121.0,41648.0,118893.0,72728.0
42,NY,36,061,72871.0,100221.0,32787.0,31056.0,70702.0,33044.0
43,NY,36,063,49449.0,52411.0,24420.0,33529.0,37708.0,30986.0
44,NY,36,065,48246.0,50770.0,25648.0,16204.0,36607.0,21486.0
45,NY,36,067,55092.0,60251.0,28516.0,42207.0,44679.0,34088.0
46,NY,36,069,57416.0,58530.0,29933.0,45673.0,,32500.0
47,NY,36,071,70848.0,74883.0,61972.0,75568.0,105750.0,59298.0
48,NY,36,073,46359.0,46709.0,35764.0,71136.0,,29167.0
49,NY,36,075,47860.0,48307.0,,,47969.0,33371.0
50,NY,36,077,48588.0,48730.0,,55417.0,71346.0,50625.0
51,NY,36,079,96148.0,97347.0,85257.0,55072.0,125685.0,81429.0
52,NY,36,081,57720.0,60915.0,59062.0,48106.0,56151.0,50585.0
53,NY,36,083,60709.0,63032.0,26620.0,,48438.0,40425.0
54,NY,36,085,73197.0,78239.0,46455.0,56125.0,72381.0,56238.0
55,NY,36,087,84855.0,87250.0,74939.0,69390.0,112984.0,58658.0
56,NY,36,089,44705.0,44857.0,68259.0,,43681.0,51827.0
57,NY,36,091,71496.0,71257.0,55250.0,,100134.0,71563.0
58,NY,36,093,58114.0,62266.0,27507.0,48182.0,63698.0,28836.0
59,NY,36,095,51195.0,50889.0,,,87891.0,58750.0
60,NY,36,097,47680.0,47897.0,,42125.0,,52925.0
61,NY,36,099,49292.0,50237.0,21329.0,58472.0,,22685.0
62,NY,36,101,47280.0,47089.0,37656.0,48214.0,97540.0,48036.0
63,NY,36,103,88663.0,91451.0,69805.0,53750.0,96420.0,74070.0
64,NY,36,105,50710.0,52599.0,30252.0,60313.0,75125.0,39007.0
65,NY,36,107,57514.0,57954.0,65313.0,,,53667.0
66,NY,36,109,52624.0,57433.0,26136.0,33264.0,24722.0,31069.0
